time,open,high,low,close,volume
1734292800000,3904.09,3974.61,3844.4,3959.09,88976.841
1734307200000,3959.09,4025.18,3928.88,3942.6,144630.7421
1734321600000,3942.6,3983.0,3935.23,3974.01,43808.388
1734336000000,3974.0,3975.91,3902.39,3909.67,63910.2867
1734350400000,3909.68,3960.0,3884.0,3941.21,122284.2247
1734364800000,3941.21,4107.8,3939.4,4056.88,220282.2717
1734379200000,4056.89,4071.99,3980.0,3986.24,78435.1591
1734393600000,3986.24,4041.82,3943.0,4035.01,73034.8936
1734408000000,4035.01,4035.02,3982.77,3994.24,49961.2435
1734422400000,3994.23,4031.38,3990.0,3997.14,51842.525
1734436800000,3997.15,4025.6,3916.57,3939.18,118990.8486
1734451200000,3939.19,3984.46,3917.2,3943.99,71693.5838
1734465600000,3944.0,3952.0,3847.96,3893.01,85302.8916
1734480000000,3893.01,3903.2,3834.66,3849.81,80564.7394
1734494400000,3849.8,3861.7,3803.63,3847.33,83904.9284
1734508800000,3847.33,3887.32,3841.6,3882.65,44754.8074
1734523200000,3882.66,3891.09,3825.0,3867.98,85350.9141
1734537600000,3867.99,3907.19,3770.0,3770.29,120106.5226
1734552000000,3770.3,3786.23,3617.42,3626.8,307823.1499
1734566400000,3626.8,3673.82,3542.22,3668.9,199888.1171
1734580800000,3668.9,3699.58,3653.0,3693.79,62129.1335
1734595200000,3693.79,3720.0,3664.28,3705.62,58298.6588
1734609600000,3705.62,3710.2,3572.73,3613.92,138220.2184
1734624000000,3613.92,3637.1,3376.2,3439.44,392538.6357
1734638400000,3439.45,3465.11,3326.8,3417.01,227078.7216
1734652800000,3417.01,3465.6,3370.47,3413.87,147018.6408
1734667200000,3413.85,3431.16,3328.44,3390.48,145836.4031
1734681600000,3390.48,3390.79,3103.0,3104.56,458522.5239
1734696000000,3104.68,3396.4,3101.9,3374.61,335474.3132
1734710400000,3374.62,3497.84,3366.68,3479.35,160666.9785
1734724800000,3479.36,3489.99,3393.09,3472.21,85264.8715
1734739200000,3472.2,3489.96,3445.35,3467.64,54575.1862
1734753600000,3467.64,3555.18,3460.8,3523.46,85515.9214
1734768000000,3523.45,3527.49,3423.91,3442.23,71843.6301
1734782400000,3442.23,3444.24,3347.0,3390.4,121858.0815
1734796800000,3390.4,3401.33,3326.59,3359.89,79490.6857
1734811200000,3359.89,3388.88,3293.11,3338.92,61992.3151
1734825600000,3338.92,3374.48,3318.71,3356.38,46613.1262
1734840000000,3356.38,3361.75,3295.07,3332.4,40581.5308
1734854400000,3332.5,3403.0,3331.19,3381.03,44270.8729
1734868800000,3381.03,3397.88,3275.0,3302.38,86429.5165
1734883200000,3302.38,3338.65,3238.0,3247.14,75577.8841
1734897600000,3247.14,3310.93,3221.1,3281.83,68447.319
1734912000000,3281.83,3357.03,3216.97,3351.0,92072.9227
1734926400000,3351.0,3363.12,3260.48,3305.2,59489.045
1734940800000,3305.2,3355.54,3293.5,3339.54,54542.9983
1734955200000,3339.51,3361.78,3269.35,3277.2,99124.7485
1734969600000,3277.19,3384.6,3270.91,3338.21,97640.678
1734984000000,3338.21,3466.99,3329.66,3422.53,85383.0175
1734998400000,3422.53,3426.4,3358.19,3396.94,52061.6979
1735012800000,3396.95,3434.97,3385.02,3401.22,37688.0563
1735027200000,3401.22,3416.65,3385.98,3414.56,34709.9812
1735041600000,3414.56,3510.0,3395.59,3493.07,84727.1401
1735056000000,3493.07,3539.65,3465.02,3465.52,68642.133
1735070400000,3465.51,3505.0,3431.99,3493.18,37894.6678
1735084800000,3493.17,3495.97,3458.0,3478.23,37452.4891
1735099200000,3478.23,3509.68,3469.61,3489.22,23470.0573
1735113600000,3489.21,3547.95,3465.43,3471.04,56689.0785
1735128000000,3471.04,3501.05,3457.7,3472.99,43263.8038
1735142400000,3473.0,3488.55,3440.93,3481.21,30283.1034
1735156800000,3481.21,3500.0,3449.64,3497.0,28687.5131
1735171200000,3497.0,3514.94,3450.45,3455.71,39490.1081
1735185600000,3455.71,3455.71,3417.95,3422.0,37010.8253
1735200000000,3422.0,3426.0,3346.87,3373.28,75705.1585
1735214400000,3373.28,3374.0,3328.21,3344.13,52846.6299
1735228800000,3344.14,3365.01,3313.5,3339.75,51011.9069
1735243200000,3339.74,3350.0,3304.63,3335.05,54105.5432
1735257600000,3335.04,3388.57,3317.27,3379.4,45630.5975
1735272000000,3379.4,3398.79,3317.25,3326.02,51589.392
1735286400000,3326.01,3444.16,3325.68,3419.27,84740.616
1735300800000,3419.27,3423.0,3307.83,3326.32,76485.302
1735315200000,3326.32,3366.62,3306.6,3355.0,51582.1218
1735329600000,3354.99,3355.54,3310.0,3333.51,32501.5745
1735344000000,3333.51,3353.09,3322.23,3345.51,26238.7528
1735358400000,3345.51,3361.14,3332.71,3335.53,23967.6455
1735372800000,3335.53,3363.53,3333.0,3359.23,26959.5805
1735387200000,3359.23,3396.0,3351.02,3368.38,41263.3733
1735401600000,3368.39,3413.0,3365.61,3400.87,33164.8093
1735416000000,3400.87,3428.68,3389.71,3404.0,24369.4516
1735430400000,3404.01,3406.6,3375.62,3382.98,20759.3469
1735444800000,3382.98,3407.99,3380.0,3407.61,15629.5688
1735459200000,3407.6,3413.78,3390.0,3398.36,21613.8119
1735473600000,3398.37,3410.92,3354.68,3373.82,35645.2469
1735488000000,3373.82,3376.21,3345.9,3362.6,25174.7717
1735502400000,3362.59,3368.35,3326.17,3356.48,37434.1357
1735516800000,3356.48,3437.59,3347.77,3403.76,63632.2232
1735531200000,3403.75,3432.65,3388.6,3427.0,49424.5964
1735545600000,3427.01,3434.35,3395.05,3424.13,41773.7823
1735560000000,3424.12,3430.2,3305.0,3324.16,104004.1696
1735574400000,3324.16,3408.56,3317.5,3401.93,73974.9031
1735588800000,3401.93,3419.0,3308.87,3361.84,87984.973
1735603200000,3361.83,3365.04,3315.59,3340.18,41362.5257
1735617600000,3340.19,3363.42,3328.77,3353.64,24854.5842
1735632000000,3353.64,3410.0,3352.79,3394.73,44537.3245
1735646400000,3394.74,3451.0,3393.12,3412.85,95324.0163
1735660800000,3412.86,3416.35,3330.0,3355.38,65968.4251
1735675200000,3355.37,3364.64,3328.47,3337.78,31006.2927
1735689600000,3337.78,3368.42,3335.84,3355.2,27833.8566
1735704000000,3355.2,3356.61,3336.88,3347.12,20068.2829
1735718400000,3347.11,3348.84,3313.88,3341.0,39620.2004
1735732800000,3341.01,3359.37,3328.2,3352.93,30899.7402
1735747200000,3352.93,3364.14,3323.03,3356.55,35964.8595
1735761600000,3356.56,3374.85,3352.0,3360.38,35851.6465
1735776000000,3360.39,3405.6,3354.5,3388.55,52198.498
1735790400000,3388.54,3427.54,3388.0,3420.05,45379.1947
1735804800000,3420.06,3476.0,3414.21,3471.18,51457.6321
1735819200000,3471.18,3509.99,3440.38,3463.51,100117.958
1735833600000,3463.52,3491.19,3428.99,3463.18,59125.0848
1735848000000,3463.18,3475.28,3421.79,3455.67,30354.5198
1735862400000,3455.68,3477.03,3442.62,3470.16,30377.2819
1735876800000,3470.17,3470.94,3432.44,3433.27,26434.7355
1735891200000,3433.27,3468.01,3423.44,3465.62,33237.3195
1735905600000,3465.61,3576.0,3461.26,3565.13,113597.4343
1735920000000,3565.14,3630.0,3565.14,3622.83,91647.7522
1735934400000,3622.82,3624.38,3595.0,3609.01,38746.537
1735948800000,3609.0,3620.86,3579.92,3597.97,32059.5521
1735963200000,3597.98,3609.81,3584.16,3594.04,29387.4649
1735977600000,3594.05,3605.57,3572.42,3602.01,26671.4
1735992000000,3602.01,3663.25,3592.06,3607.81,74947.1675
1736006400000,3607.81,3644.54,3601.62,3631.14,31618.7517
1736020800000,3631.13,3671.6,3631.13,3656.88,34581.9771
1736035200000,3656.88,3675.25,3629.66,3637.79,23170.7894
1736049600000,3637.79,3650.44,3629.0,3631.56,14533.8551
1736064000000,3631.55,3633.29,3603.33,3613.47,29089.6373
1736078400000,3613.46,3638.77,3593.7,3629.6,38066.8557
1736092800000,3629.6,3648.11,3613.04,3637.78,27732.354
1736107200000,3637.78,3656.88,3629.5,3635.99,22850.6826
1736121600000,3636.0,3684.03,3610.63,3664.92,50315.5662
1736136000000,3664.92,3698.04,3642.6,3650.75,44005.3678
1736150400000,3650.75,3662.73,3633.0,3654.52,35871.6086
1736164800000,3654.51,3714.49,3622.1,3714.45,97690.5245
1736179200000,3714.45,3744.83,3655.55,3687.44,72164.6711
1736193600000,3687.44,3703.38,3666.37,3687.45,29594.6266
1736208000000,3687.44,3700.86,3663.0,3682.25,27692.0794
1736222400000,3682.25,3685.92,3659.0,3667.77,20773.8207
1736236800000,3667.78,3679.27,3625.55,3639.27,38116.8609
1736251200000,3639.28,3645.95,3413.81,3462.64,237757.3537
1736265600000,3462.65,3491.7,3372.71,3385.67,137249.7913
1736280000000,3385.68,3414.04,3356.31,3381.31,79953.3814
1736294400000,3381.31,3415.1,3343.22,3360.31,72032.314
1736308800000,3360.31,3373.14,3306.41,3354.59,96871.4444
1736323200000,3354.59,3376.85,3323.0,3349.79,56107.3562
1736337600000,3349.78,3386.36,3332.55,3346.73,110465.553
1736352000000,3346.72,3347.68,3208.2,3280.68,202602.4597
1736366400000,3280.68,3334.8,3266.08,3327.29,46670.8354
1736380800000,3327.29,3357.27,3306.5,3324.74,52228.5161
1736395200000,3324.71,3343.36,3281.96,3288.71,48878.5653
1736409600000,3288.71,3327.75,3265.77,3301.41,68409.9459
1736424000000,3301.41,3337.0,3210.28,3320.58,129495.9017
1736438400000,3320.57,3327.91,3190.82,3195.63,101321.1919
1736452800000,3195.63,3239.59,3158.0,3219.2,101484.3038
1736467200000,3219.2,3260.47,3213.74,3254.37,38726.2671
1736481600000,3254.36,3313.65,3242.4,3296.29,54266.7097
1736496000000,3296.29,3321.25,3288.12,3311.65,58339.9484
1736510400000,3311.64,3317.03,3193.97,3245.14,188771.5903
1736524800000,3245.15,3322.49,3232.2,3295.66,87802.2684
1736539200000,3295.65,3295.65,3256.9,3267.04,26235.3494
1736553600000,3267.05,3270.0,3231.83,3236.8,23585.0737
1736568000000,3236.8,3251.13,3222.73,3235.72,22043.9098
1736582400000,3235.72,3280.5,3217.56,3273.81,33928.1666
1736596800000,3273.81,3282.94,3258.3,3271.33,22576.1658
1736611200000,3271.33,3283.54,3259.06,3278.45,20674.0187
1736625600000,3278.46,3320.18,3275.84,3282.83,28872.4141
1736640000000,3282.83,3290.91,3274.12,3286.0,16338.3838
1736654400000,3286.0,3289.41,3263.49,3266.87,17101.3936
1736668800000,3266.87,3271.36,3224.49,3253.02,30127.3285
1736683200000,3253.03,3296.14,3247.89,3285.68,45904.0573
1736697600000,3285.68,3300.0,3268.66,3280.12,25565.4361
1736712000000,3280.11,3289.31,3234.38,3267.3,29843.3716
1736726400000,3267.3,3339.0,3235.69,3242.72,74893.5146
1736740800000,3242.73,3260.49,3181.3,3201.66,60066.4461
1736755200000,3201.66,3205.9,3055.88,3057.16,168149.8731
1736769600000,3057.15,3091.38,2920.0,3049.0,307651.5684
1736784000000,3049.01,3060.51,2986.4,3025.07,133843.8405
1736798400000,3025.06,3143.2,3011.71,3137.51,101302.3242
1736812800000,3137.51,3175.51,3125.65,3158.87,49686.9686
1736827200000,3158.87,3190.07,3158.18,3171.53,34578.9351
1736841600000,3171.53,3256.67,3169.41,3217.62,81942.4905
1736856000000,3217.61,3233.27,3178.11,3199.45,120884.5335
1736870400000,3199.45,3235.99,3172.12,3214.38,56930.5399
1736884800000,3214.37,3240.69,3194.86,3225.63,30284.9841
1736899200000,3225.63,3245.77,3205.17,3240.79,53847.0282
1736913600000,3240.8,3252.35,3215.73,3233.3,36021.9932
1736928000000,3233.3,3248.55,3186.36,3199.6,41139.0192
1736942400000,3199.61,3353.82,3186.73,3334.47,167086.5433
1736956800000,3334.47,3442.59,3323.91,3434.99,92241.8869
1736971200000,3434.99,3473.75,3418.4,3451.52,73851.5632
1736985600000,3451.51,3460.79,3346.0,3363.38,80015.6264
1737000000000,3363.38,3391.5,3362.0,3384.3,35612.5086
1737014400000,3384.3,3385.84,3300.21,3351.27,81969.0716
1737028800000,3351.26,3365.16,3265.44,3333.04,143419.3038
1737043200000,3333.02,3365.95,3310.47,3344.81,66607.9866
1737057600000,3344.81,3354.01,3269.0,3308.05,63658.1817
1737072000000,3308.04,3397.66,3307.5,3361.01,97199.4285
1737086400000,3361.01,3389.11,3347.79,3373.14,51957.9518
1737100800000,3373.14,3439.0,3372.52,3423.24,70486.3322
1737115200000,3423.25,3450.53,3395.14,3421.8,119276.6918
