time,open,high,low,close,volume
1746936000000,2537.62,2550.75,2531.2,2541.86,12988.4732
1746937800000,2541.86,2545.54,2530.52,2545.02,6458.4317
1746939600000,2545.01,2551.99,2536.74,2551.12,13492.0148
1746941400000,2551.13,2562.47,2549.4,2554.83,15873.7135
1746943200000,2554.83,2556.02,2523.82,2543.05,21488.5537
1746945000000,2543.05,2543.05,2504.41,2521.26,20074.5216
1746946800000,2521.27,2521.27,2480.49,2490.2,46813.9451
1746948600000,2490.21,2501.41,2453.92,2473.22,50572.3696
1746950400000,2473.22,2504.91,2473.21,2487.41,26307.8281
1746952200000,2487.4,2492.72,2472.2,2481.0,13764.6888
1746954000000,2481.0,2516.69,2481.0,2515.29,17616.6651
1746955800000,2515.29,2522.07,2507.53,2515.24,7788.7216
1746957600000,2515.24,2520.96,2495.45,2508.16,11054.144
1746959400000,2508.17,2511.36,2496.64,2510.79,8884.2423
1746961200000,2510.78,2519.6,2506.53,2515.43,7546.4294
1746963000000,2515.42,2535.46,2511.13,2530.67,15548.4066
1746964800000,2530.67,2532.09,2514.65,2520.38,10020.0753
1746966600000,2520.39,2524.63,2510.9,2515.63,9082.6894
1746968400000,2515.63,2530.0,2495.47,2501.57,17854.6681
1746970200000,2501.58,2501.58,2465.82,2469.42,38293.7126
1746972000000,2469.42,2489.64,2468.59,2482.87,19276.9996
1746973800000,2482.86,2494.15,2479.67,2486.05,7837.2791
1746975600000,2486.05,2504.7,2484.01,2486.35,12722.6105
1746977400000,2486.35,2490.36,2435.51,2462.51,37747.3416
1746979200000,2462.55,2478.74,2440.25,2474.83,29720.1921
1746981000000,2474.82,2480.75,2456.48,2470.79,10573.8698
1746982800000,2470.79,2491.31,2466.33,2479.4,12235.5953
1746984600000,2479.39,2495.75,2478.39,2491.45,11879.2499
1746986400000,2491.46,2494.1,2478.87,2479.59,8054.4393
1746988200000,2479.59,2515.0,2472.34,2504.7,26527.8838
1746990000000,2504.69,2519.83,2502.0,2516.03,13689.9072
1746991800000,2516.03,2525.4,2507.0,2508.02,11069.3273
1746993600000,2508.02,2510.0,2492.57,2504.53,9576.8307
1746995400000,2504.54,2512.61,2499.61,2509.91,7144.5488
1746997200000,2509.9,2515.58,2497.64,2501.69,8846.6344
1746999000000,2501.68,2520.0,2501.06,2517.02,6641.2373
1747000800000,2517.03,2528.52,2496.25,2502.76,13270.9099
1747002600000,2502.75,2507.87,2483.33,2503.51,9686.9579
1747004400000,2503.52,2512.81,2502.79,2507.54,6263.9357
1747006200000,2507.54,2515.56,2498.02,2514.57,5999.6317
1747008000000,2514.58,2534.58,2510.95,2531.91,16678.9528
1747009800000,2531.9,2545.73,2522.61,2531.66,16355.2997
1747011600000,2531.65,2548.85,2512.61,2518.27,17505.3769
1747013400000,2518.27,2518.72,2490.75,2505.45,17234.1077
1747015200000,2505.46,2524.51,2502.46,2517.13,11145.4735
1747017000000,2517.14,2535.53,2512.0,2522.85,12787.0872
1747018800000,2522.85,2527.19,2510.0,2516.63,8536.0206
1747020600000,2516.63,2520.78,2511.32,2520.0,7546.7175
1747022400000,2520.01,2527.5,2508.97,2511.07,7775.0157
1747024200000,2511.07,2523.91,2507.68,2518.49,7857.8907
1747026000000,2518.49,2521.4,2497.24,2499.59,9892.309
1747027800000,2499.59,2504.74,2492.0,2497.69,8614.9838
1747029600000,2497.69,2508.93,2486.8,2508.08,10357.0512
1747031400000,2508.09,2521.61,2504.82,2517.69,10262.1809
1747033200000,2517.7,2604.0,2517.7,2598.74,92521.1482
1747035000000,2598.73,2624.0,2529.05,2554.77,97121.6433
1747036800000,2554.78,2555.78,2531.53,2546.15,31503.9993
1747038600000,2546.15,2585.83,2542.04,2577.55,30758.9714
1747040400000,2577.55,2582.64,2562.65,2569.67,20547.0248
1747042200000,2569.66,2570.12,2547.73,2550.77,13514.8114
1747044000000,2550.78,2559.04,2540.19,2550.07,15792.6008
1747045800000,2550.06,2563.86,2547.83,2560.52,11393.5573
1747047600000,2560.53,2567.5,2549.07,2554.49,11210.7914
1747049400000,2554.49,2556.78,2522.0,2530.59,18797.6994
1747051200000,2530.58,2555.65,2529.39,2547.02,18389.8409
1747053000000,2547.02,2560.25,2540.3,2549.68,15405.4584
1747054800000,2549.69,2576.29,2543.77,2557.8,23226.576
1747056600000,2557.81,2575.98,2545.56,2558.2,35745.1653
1747058400000,2558.2,2570.14,2500.01,2510.43,52363.2815
1747060200000,2510.43,2535.97,2488.81,2505.94,58297.6084
1747062000000,2505.94,2515.38,2478.0,2502.38,42925.8563
1747063800000,2502.39,2510.3,2481.49,2486.92,32140.9698
1747065600000,2486.91,2502.5,2470.66,2498.06,34190.7589
1747067400000,2498.06,2508.55,2491.84,2500.58,10952.7279
1747069200000,2500.58,2512.36,2485.71,2493.65,11865.4828
1747071000000,2493.65,2495.48,2465.01,2476.38,17978.7817
1747072800000,2476.39,2485.16,2439.61,2445.59,34126.2011
1747074600000,2445.6,2454.42,2406.63,2435.05,65143.935
1747076400000,2435.05,2467.39,2428.89,2454.64,24864.4893
1747078200000,2454.65,2463.57,2445.79,2460.36,11964.6955
1747080000000,2460.35,2472.37,2452.26,2469.75,11620.6453
1747081800000,2469.75,2496.0,2468.77,2485.65,18423.6852
1747083600000,2485.65,2491.89,2468.88,2468.96,11627.7305
1747085400000,2468.95,2484.45,2467.32,2479.82,6253.2592
1747087200000,2479.81,2487.62,2474.0,2483.62,5707.3533
1747089000000,2483.63,2497.52,2482.8,2485.85,6569.0273
1747090800000,2485.85,2500.36,2485.43,2496.49,5764.2416
1747092600000,2496.49,2497.58,2488.24,2495.47,7422.4576
1747094400000,2495.48,2495.79,2466.76,2472.2,13281.447
1747096200000,2472.21,2472.37,2458.1,2463.15,9065.6411
1747098000000,2463.16,2476.18,2455.15,2461.62,8968.4989
1747099800000,2461.62,2465.73,2440.01,2453.11,15571.7784
1747101600000,2453.11,2460.54,2415.3,2446.45,26787.2313
1747103400000,2446.45,2447.1,2430.0,2439.2,12306.6352
1747105200000,2439.2,2444.66,2418.23,2425.49,11894.0941
1747107000000,2425.49,2433.1,2418.94,2424.8,12463.8424
1747108800000,2424.8,2441.6,2420.0,2439.0,12260.1318
1747110600000,2438.99,2458.72,2438.81,2455.59,12389.3929
1747112400000,2455.59,2463.32,2450.25,2453.92,8716.9586
1747114200000,2453.91,2454.06,2439.44,2449.75,6749.8432
1747116000000,2449.75,2460.9,2447.23,2450.43,12254.586
1747117800000,2450.45,2459.68,2449.25,2453.51,5847.7657
1747119600000,2453.52,2480.0,2452.41,2470.5,15243.4781
1747121400000,2470.5,2473.76,2459.52,2460.72,8755.9614
1747123200000,2460.73,2471.19,2453.47,2453.48,8697.5704
1747125000000,2453.48,2463.02,2451.25,2457.29,8117.5889
1747126800000,2457.29,2484.01,2456.68,2480.7,19709.6258
1747128600000,2480.7,2488.45,2476.92,2484.86,12972.0263
1747130400000,2484.88,2487.44,2471.7,2481.79,12797.1858
1747132200000,2481.78,2486.2,2473.55,2482.41,11427.2519
1747134000000,2482.41,2509.3,2478.61,2499.01,21189.9485
1747135800000,2499.0,2525.5,2496.12,2513.39,20684.7469
1747137600000,2513.39,2514.22,2491.81,2503.48,13636.2375
1747139400000,2503.44,2542.72,2500.8,2524.69,48528.3815
1747141200000,2524.7,2550.55,2519.26,2544.01,22178.8459
1747143000000,2544.01,2562.0,2533.7,2549.65,30122.6414
1747144800000,2549.66,2557.0,2526.74,2552.01,33858.4228
1747146600000,2552.0,2552.22,2532.01,2544.74,19562.3885
1747148400000,2544.74,2565.0,2539.66,2558.25,25922.6538
1747150200000,2558.24,2573.87,2552.57,2566.21,22047.1761
1747152000000,2566.21,2597.78,2560.01,2589.39,37593.5552
1747153800000,2589.39,2600.46,2577.99,2597.5,30118.5322
1747155600000,2597.5,2619.0,2595.16,2602.71,40148.4496
1747157400000,2602.7,2622.0,2589.87,2610.55,30527.0603
1747159200000,2610.54,2630.32,2605.8,2622.43,25661.2534
1747161000000,2622.44,2672.0,2619.49,2669.95,49851.9713
1747162800000,2669.95,2699.31,2653.76,2696.05,54372.4495
1747164600000,2696.05,2738.5,2671.62,2690.94,79037.0661
1747166400000,2690.93,2696.5,2654.21,2677.95,43785.909
1747168200000,2677.91,2697.63,2671.29,2689.66,20561.4916
1747170000000,2689.66,2690.89,2669.52,2684.53,17552.4816
1747171800000,2684.53,2692.96,2679.03,2690.82,9388.8295
1747173600000,2690.83,2707.62,2677.69,2697.48,17384.5626
1747175400000,2697.48,2703.91,2676.17,2679.62,13810.2961
1747177200000,2679.63,2683.26,2656.5,2668.09,23603.6312
1747179000000,2668.09,2686.49,2665.37,2679.71,13948.1292
1747180800000,2679.71,2699.53,2672.15,2689.28,23716.1167
1747182600000,2689.27,2702.0,2678.73,2696.47,36991.1947
1747184400000,2696.48,2719.23,2691.0,2701.5,48044.6537
1747186200000,2701.51,2725.99,2666.0,2671.7,50384.7398
1747188000000,2671.71,2672.3,2622.99,2639.05,58321.1229
1747189800000,2639.13,2654.92,2629.47,2638.29,15154.0824
1747191600000,2638.29,2646.61,2624.32,2636.57,13984.2843
1747193400000,2636.57,2648.13,2631.19,2646.82,10683.2096
1747195200000,2646.82,2653.76,2636.59,2650.51,8127.5865
1747197000000,2650.5,2674.98,2647.93,2674.69,16192.053
1747198800000,2674.69,2687.75,2665.32,2667.21,11159.8356
1747200600000,2667.2,2680.91,2662.89,2673.36,10984.7783
1747202400000,2673.37,2676.83,2660.01,2666.88,7924.5478
1747204200000,2666.88,2677.89,2662.04,2673.98,7565.2211
1747206000000,2673.98,2674.47,2642.44,2649.54,26782.6284
1747207800000,2649.55,2656.83,2639.12,2640.76,18363.896
1747209600000,2640.75,2645.95,2609.72,2628.3,28932.5905
1747211400000,2628.3,2637.5,2587.67,2597.3,31750.0432
1747213200000,2597.31,2608.3,2577.48,2608.01,29234.4124
1747215000000,2608.01,2610.73,2599.38,2607.73,10657.5654
1747216800000,2607.73,2617.0,2589.24,2609.07,26048.2225
1747218600000,2609.07,2610.67,2593.16,2595.83,16048.5012
1747220400000,2595.83,2615.62,2595.78,2613.06,19815.7434
1747222200000,2613.06,2635.5,2612.06,2624.94,23652.3871
1747224000000,2624.93,2636.15,2618.3,2625.56,10551.4259
1747225800000,2625.57,2628.8,2605.02,2613.18,12327.4379
1747227600000,2613.17,2619.09,2602.62,2612.0,9564.9323
1747229400000,2612.0,2627.23,2578.33,2606.34,25370.712
1747231200000,2606.35,2606.56,2559.19,2569.21,33012.4646
1747233000000,2569.22,2591.01,2563.28,2583.86,17361.1798
1747234800000,2583.87,2586.0,2560.87,2584.33,23350.581
1747236600000,2584.33,2601.83,2576.72,2597.49,11497.3533
1747238400000,2597.49,2599.83,2580.66,2587.44,10390.5922
1747240200000,2587.43,2594.46,2578.58,2589.83,10972.2294
1747242000000,2589.83,2592.29,2547.26,2567.0,21197.055
1747243800000,2567.0,2591.46,2565.32,2590.46,10380.8293
1747245600000,2590.46,2610.0,2579.94,2592.27,15281.0148
1747247400000,2592.27,2614.33,2592.09,2613.49,8625.8685
1747249200000,2613.49,2617.5,2602.63,2603.36,8733.6034
1747251000000,2603.35,2611.35,2598.58,2605.1,6269.3034
1747252800000,2605.03,2610.9,2601.01,2604.74,4099.0271
1747254600000,2604.73,2607.87,2597.63,2600.26,4750.2103
1747256400000,2600.26,2601.45,2583.99,2594.36,6798.5013
1747258200000,2594.36,2610.35,2591.73,2606.59,5323.4469
1747260000000,2606.6,2607.83,2601.0,2603.74,4250.5814
1747261800000,2603.74,2604.5,2587.09,2595.97,4133.228
1747263600000,2595.98,2600.51,2584.0,2594.99,7198.0491
1747265400000,2594.98,2614.05,2593.16,2609.74,8088.0688
1747267200000,2609.75,2647.03,2607.14,2632.7,16111.4645
1747269000000,2632.7,2642.74,2625.6,2632.3,10151.5475
1747270800000,2632.29,2637.0,2613.89,2616.08,11219.8506
1747272600000,2616.09,2618.96,2566.91,2577.62,36976.4039
1747274400000,2577.63,2595.6,2570.61,2590.74,19831.2076
1747276200000,2590.74,2598.02,2582.71,2591.13,6357.8522
1747278000000,2591.13,2594.65,2578.95,2591.43,7953.6989
1747279800000,2591.42,2592.0,2570.85,2574.93,9724.5947
1747281600000,2574.93,2588.08,2572.03,2586.31,7583.5667
1747283400000,2586.31,2595.28,2584.0,2593.2,7374.7067
1747285200000,2593.2,2596.49,2576.03,2584.53,7809.0227
1747287000000,2584.53,2589.78,2563.86,2567.71,11952.6449
1747288800000,2567.71,2583.58,2564.94,2579.21,9575.6043
1747290600000,2579.21,2581.99,2555.83,2573.64,16836.413
1747292400000,2573.65,2577.6,2538.0,2541.21,23069.7251
1747294200000,2541.21,2545.39,2515.69,2531.0,33620.7696
1747296000000,2530.99,2550.38,2528.67,2548.51,15382.7416
1747297800000,2548.51,2567.65,2546.52,2564.44,12793.95
1747299600000,2564.44,2566.64,2540.03,2550.61,12810.2448
1747301400000,2550.6,2552.15,2522.35,2539.3,17258.8195
1747303200000,2539.31,2545.0,2522.81,2540.55,14877.9854
1747305000000,2540.54,2545.99,2517.53,2543.57,17144.5858
1747306800000,2543.57,2559.8,2542.75,2556.38,10817.4464
1747308600000,2556.37,2565.62,2548.37,2554.71,9438.0902
1747310400000,2554.71,2559.22,2543.14,2550.86,9238.051
1747312200000,2550.86,2579.61,2544.65,2553.0,25417.935
1747314000000,2553.0,2567.0,2547.0,2561.31,6887.2545
1747315800000,2561.31,2568.5,2503.0,2531.3,35750.5142
1747317600000,2531.36,2541.24,2508.01,2516.28,26012.3775
1747319400000,2516.29,2520.18,2476.03,2500.12,45774.9942
1747321200000,2500.11,2535.49,2498.0,2533.45,24816.6072
1747323000000,2533.45,2569.0,2531.49,2563.76,29692.5844
1747324800000,2563.77,2572.7,2555.2,2559.14,18734.7341
1747326600000,2559.14,2599.98,2554.23,2599.02,22316.6392
1747328400000,2599.06,2603.59,2580.78,2595.32,21991.4449
1747330200000,2595.32,2595.32,2566.54,2571.54,15184.2164
1747332000000,2571.54,2578.52,2537.82,2542.21,19243.4689
1747333800000,2542.21,2550.7,2521.0,2525.0,16816.597
1747335600000,2525.01,2548.0,2511.77,2525.11,17186.8481
1747337400000,2525.11,2536.93,2521.35,2530.98,11675.8233
1747339200000,2531.0,2544.5,2515.91,2536.32,16920.0725
1747341000000,2536.33,2539.42,2526.53,2537.19,7264.8881
1747342800000,2537.19,2539.58,2512.06,2526.56,5272.7048
1747344600000,2526.57,2541.5,2517.07,2535.01,7808.6856
1747346400000,2535.01,2564.33,2532.16,2552.49,10633.9579
1747348200000,2552.48,2563.59,2541.5,2541.5,7420.0593
1747350000000,2541.51,2544.95,2516.25,2530.6,11008.782
1747351800000,2530.61,2550.21,2530.61,2548.69,9211.8565
1747353600000,2548.7,2559.6,2543.7,2549.91,9174.2947
1747355400000,2549.91,2565.29,2539.32,2544.24,10284.7101
1747357200000,2544.24,2555.09,2534.2,2554.63,9423.1074
1747359000000,2554.62,2569.14,2553.46,2566.8,8964.8799
1747360800000,2566.81,2583.33,2555.25,2571.8,17342.427
1747362600000,2571.79,2576.99,2566.12,2573.8,6414.0211
1747364400000,2573.81,2581.61,2568.38,2575.62,7232.8014
1747366200000,2575.63,2584.62,2572.8,2581.35,10137.4999
1747368000000,2581.4,2589.45,2571.96,2573.91,10268.4918
1747369800000,2573.91,2575.2,2564.0,2573.99,6404.0274
1747371600000,2574.0,2592.57,2574.0,2588.53,10037.9848
1747373400000,2588.53,2597.0,2583.49,2594.6,11872.2081
1747375200000,2594.61,2599.98,2586.94,2594.85,10984.2234
1747377000000,2594.86,2600.84,2591.59,2597.58,7390.0037
1747378800000,2597.59,2619.99,2583.99,2609.3,24079.5975
1747380600000,2609.29,2612.0,2595.2,2601.5,21453.3379
1747382400000,2601.5,2605.33,2558.88,2568.56,26962.3095
1747384200000,2568.55,2576.02,2558.12,2573.11,15657.1938
1747386000000,2573.13,2614.24,2571.54,2609.41,26064.961
1747387800000,2609.41,2617.17,2603.6,2611.29,14329.1442
1747389600000,2611.3,2624.99,2605.89,2612.09,16905.691
1747391400000,2612.1,2628.78,2611.44,2625.05,12463.9285
1747393200000,2625.06,2649.31,2622.02,2625.43,19594.6287
1747395000000,2625.43,2628.3,2616.82,2620.83,13053.6058
1747396800000,2620.82,2623.25,2592.7,2599.22,15528.0714
1747398600000,2599.23,2608.5,2596.11,2598.5,9602.3117
1747400400000,2598.5,2614.84,2594.5,2599.81,15379.5065
1747402200000,2599.8,2616.28,2594.0,2606.7,23335.9966
1747404000000,2606.7,2607.27,2581.56,2597.58,32235.7232
1747405800000,2597.58,2597.59,2573.8,2585.1,22415.6707
1747407600000,2585.1,2604.86,2585.0,2586.53,18128.7732
1747409400000,2586.53,2595.84,2585.1,2594.93,12095.2189
1747411200000,2594.93,2602.01,2579.0,2581.22,13926.8651
1747413000000,2581.23,2587.95,2570.0,2586.51,11300.1542
1747414800000,2586.51,2595.25,2580.02,2589.63,7820.1094
1747416600000,2589.63,2591.99,2572.0,2578.05,6531.8071
1747418400000,2578.05,2586.44,2576.0,2578.4,8471.4428
1747420200000,2578.39,2592.35,2575.89,2586.5,6253.2409
1747422000000,2586.5,2593.47,2577.38,2584.37,5776.3225
1747423800000,2584.37,2593.46,2581.99,2591.8,3790.5005
1747425600000,2591.89,2592.74,2581.17,2583.49,3498.7468
1747427400000,2583.49,2583.49,2562.1,2570.9,9391.1305
1747429200000,2570.91,2583.26,2567.38,2568.31,4141.739
1747431000000,2568.3,2578.0,2550.0,2567.25,8841.7253
1747432800000,2567.26,2570.11,2546.23,2548.94,8014.8791
1747434600000,2548.93,2556.8,2529.4,2545.69,15433.4896
1747436400000,2545.69,2554.86,2545.31,2553.18,5495.4276
1747438200000,2553.19,2557.93,2530.2,2537.12,12049.7607
1747440000000,2537.13,2538.16,2497.2,2500.69,37892.1439
1747441800000,2500.69,2510.58,2483.08,2501.01,26380.5138
1747443600000,2501.01,2501.01,2478.99,2496.45,28626.0503
1747445400000,2496.45,2496.45,2458.91,2475.9,31182.0483
1747447200000,2475.91,2484.0,2452.6,2483.3,23949.4055
1747449000000,2483.29,2502.53,2483.2,2490.67,17880.0396
1747450800000,2490.67,2495.91,2475.28,2486.43,7494.1701
1747452600000,2486.42,2497.61,2483.0,2496.98,6413.3442
1747454400000,2497.0,2507.86,2491.84,2505.91,7407.4755
1747456200000,2505.91,2513.51,2501.85,2506.4,10021.2684
1747458000000,2506.39,2509.55,2487.54,2495.62,8116.3883
1747459800000,2495.62,2497.69,2474.93,2479.96,11018.6803
1747461600000,2479.97,2496.85,2479.74,2485.5,14376.4845
1747463400000,2485.5,2494.84,2482.2,2493.31,3510.105
1747465200000,2493.31,2506.29,2492.21,2505.0,5602.7606
1747467000000,2504.99,2505.5,2481.62,2492.89,9772.9758
1747468800000,2492.9,2493.93,2477.22,2491.62,10170.5442
1747470600000,2491.62,2496.2,2480.0,2481.49,6400.8357
1747472400000,2481.5,2485.43,2466.59,2475.19,17724.1144
1747474200000,2475.2,2486.3,2474.41,2478.4,6601.9707
1747476000000,2478.4,2491.6,2474.7,2489.2,5037.308
1747477800000,2489.19,2489.69,2478.01,2485.94,4221.7941
1747479600000,2485.94,2488.99,2474.51,2476.48,5038.6863
1747481400000,2476.47,2486.84,2476.38,2481.67,3507.9882
1747483200000,2481.67,2486.64,2479.47,2482.06,5144.0824
1747485000000,2482.07,2484.0,2470.21,2472.33,6048.1062
1747486800000,2472.34,2480.16,2461.2,2469.63,9796.8035
1747488600000,2469.63,2469.68,2446.42,2461.5,16173.8334
1747490400000,2461.5,2481.92,2461.05,2480.16,7572.4504
1747492200000,2480.15,2486.0,2472.71,2482.68,11961.4581
1747494000000,2482.68,2484.7,2473.02,2480.63,6263.4009
1747495800000,2480.64,2483.86,2473.11,2474.48,5574.0412
